date,open,high,low,close,volume,average,barCount
2024-12-12 10:50:00-05:00,137.44,137.53,136.99,137.07,3003474.0,137.303,10260
2024-12-12 11:00:00-05:00,137.07,137.39,136.9,136.92,2242745.0,137.159,7700
2024-12-12 11:10:00-05:00,136.93,137.09,136.77,137.06,2079998.0,136.928,7008
2024-12-12 11:20:00-05:00,137.05,137.07,136.52,136.72,1953072.0,136.734,6362
2024-12-12 11:30:00-05:00,136.73,136.89,136.45,136.48,1691930.0,136.667,5504
2024-12-12 11:40:00-05:00,136.49,136.58,136.09,136.4,2414269.0,136.357,7877
2024-12-12 11:50:00-05:00,136.39,136.42,136.13,136.25,1737724.0,136.269,5850
2024-12-12 12:00:00-05:00,136.24,137.04,136.15,136.96,2670837.0,136.655,7867
2024-12-12 12:10:00-05:00,136.96,137.15,136.94,136.98,1725981.0,137.033,5434
2024-12-12 12:20:00-05:00,136.98,137.39,136.95,137.37,1877379.0,137.169,5791
2024-12-12 12:30:00-05:00,137.37,137.38,136.95,137.22,2096054.0,137.142,6772
2024-12-12 12:40:00-05:00,137.2,137.71,137.14,137.69,2061940.0,137.453,6847
2024-12-12 12:50:00-05:00,137.7,138.0,137.69,137.91,2638178.0,137.86,8107
2024-12-12 13:00:00-05:00,137.9,138.24,137.74,138.2,2584294.0,138.017,7943
2024-12-12 13:10:00-05:00,138.18,138.44,137.97,138.36,2421810.0,138.245,7626
2024-12-12 13:20:00-05:00,138.37,138.37,137.91,138.21,2412067.0,138.137,7733
2024-12-12 13:30:00-05:00,138.21,138.25,137.9,138.06,2159186.0,138.052,6512
2024-12-12 13:40:00-05:00,138.06,138.14,137.61,137.74,2142047.0,137.798,6866
2024-12-12 13:50:00-05:00,137.74,137.81,137.32,137.49,1970170.0,137.501,5959
2024-12-12 14:00:00-05:00,137.49,137.95,137.38,137.92,1945307.0,137.727,6181
2024-12-12 14:10:00-05:00,137.92,138.1,137.75,137.94,1920666.0,137.94,6017
2024-12-12 14:20:00-05:00,137.94,138.03,137.61,137.96,1694213.0,137.834,5600
2024-12-12 14:30:00-05:00,137.95,138.12,137.83,138.09,1584995.0,138.007,5141
2024-12-12 14:40:00-05:00,138.09,138.12,137.81,138.02,1511732.0,137.987,4714
2024-12-12 14:50:00-05:00,138.02,138.12,137.83,138.06,1186812.0,137.997,4463
2024-12-12 15:00:00-05:00,138.05,138.05,137.56,137.66,1678872.0,137.847,6631
2024-12-12 15:10:00-05:00,137.66,137.74,137.41,137.54,1593496.0,137.559,5870
2024-12-12 15:20:00-05:00,137.55,137.59,137.27,137.39,2007602.0,137.398,6116
2024-12-12 15:30:00-05:00,137.39,137.62,137.32,137.43,1351394.0,137.457,5318
2024-12-12 15:40:00-05:00,137.42,137.67,137.27,137.45,1591546.0,137.49,6180
2024-12-12 15:50:00-05:00,137.46,137.75,137.0,137.3,4845511.0,137.372,22184
2024-12-13 09:30:00-05:00,138.99,139.6,137.67,137.81,10768801.0,138.666,31298
2024-12-13 09:40:00-05:00,137.85,138.53,137.48,137.8,6492577.0,138.001,23166
2024-12-13 09:50:00-05:00,137.78,138.91,137.78,138.87,5222622.0,138.501,17034
2024-12-13 10:00:00-05:00,138.87,139.1,137.97,138.25,4919689.0,138.632,17132
2024-12-13 10:10:00-05:00,138.24,138.51,137.69,137.76,4050425.0,138.098,14486
2024-12-13 10:20:00-05:00,137.76,138.05,136.45,136.49,6717517.0,137.156,23127
2024-12-13 10:30:00-05:00,136.51,137.0,136.0,136.12,5078572.0,136.463,17413
2024-12-13 10:40:00-05:00,136.14,136.23,135.37,136.03,7346438.0,135.717,24769
2024-12-13 10:50:00-05:00,136.02,136.04,134.02,134.17,8008311.0,134.982,26765
2024-12-13 11:00:00-05:00,134.16,134.28,132.54,133.15,11565258.0,133.554,39841
2024-12-13 11:10:00-05:00,133.16,133.94,132.6,133.91,8836035.0,133.179,33420
